시도교육청,교육지원청,지역,정보공시학교코드,학교명,학교급코드,설립구분,주야간,제외여부,제외사유,1학년학급수,1학년학생수,1학년학급당학생수,2학년학급수,2학년학생수,2학년학급당학생수,3학년학급수,3학년학생수,3학년학급당학생수,특수학급학급수,특수학급학생수,특수학급학급당학생수,순회학급학급수,순회학급학생수,순회학급학급당학생수,학급수계,학생수계,학급당학생수계,교사수계,수업교원1인당학생수,학교급,담당자,학교특성,특성화고 구분,특성화고 담당자
서울특별시교육청,서울특별시교육청,서울특별시동대문구,S010000543,청량고등학교,4,공립,주간,N,,9,252,28,10,297,29.7,10,282,28.2,3,14,4.7,0,0,0,32,845,26.4,67,12.6,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시동부교육지원청,서울특별시동대문구,S010001388,청량중학교,3,공립,주간,N,,6,134,22.3,6,120,20,5,120,24,3,12,4,0,0,0,20,386,19.3,38,10.2,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시동대문구,S010000614,해성국제컨벤션고등학교,4,사립,주간,N,,6,108,18,5,68,13.6,7,88,12.6,0,0,0,0,0,0,18,264,14.7,41,6.4,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시동대문구,S010005536,해성여자고등학교,4,사립,주간,N,,8,221,27.6,8,228,28.5,8,213,26.6,3,15,5,0,0,0,27,677,25.1,51,13.3,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시동대문구,S010000567,휘경여자고등학교,4,사립,주간,N,,9,208,23.1,9,204,22.7,10,219,21.9,0,0,0,0,0,0,28,631,22.5,58,10.9,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시동부교육지원청,서울특별시동대문구,S010001392,휘경여자중학교,3,사립,주간,N,,6,163,27.2,6,154,25.7,6,159,26.5,0,0,0,0,0,0,18,476,26.4,30,15.9,중등,임준호,,,
서울특별시교육청,서울특별시동부교육지원청,서울특별시동대문구,S010001393,휘경중학교,3,공립,주간,N,,4,104,26,4,92,23,4,85,21.3,2,4,2,0,0,0,14,285,20.4,27,10.6,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시동대문구,S010005573,휘봉고등학교,4,공립,주간,N,,6,150,25,6,147,24.5,6,165,27.5,3,18,6,0,0,0,21,480,22.9,52,9.2,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001545,강남중학교,3,공립,주간,N,,4,85,21.3,4,84,21,4,89,22.3,1,7,7,0,0,0,13,265,20.4,25,10.6,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001546,강현중학교,3,공립,주간,N,,5,108,21.6,4,95,23.8,5,124,24.8,1,2,2,0,0,0,15,329,21.9,29,11.3,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시동작구,S010000378,경문고등학교,4,사립,주간,N,,8,206,25.8,8,216,27,8,242,30.3,0,0,0,0,0,0,24,664,27.7,48,13.8,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001549,국사봉중학교,3,공립,주간,N,,5,123,24.6,5,91,18.2,5,119,23.8,2,13,6.5,0,0,0,17,346,20.4,35,9.9,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001553,남성중학교,3,공립,주간,N,,4,96,24,4,101,25.3,3,83,27.7,2,7,3.5,0,0,0,13,287,22.1,24,12,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001555,대방중학교,3,공립,주간,N,,7,180,25.7,9,226,25.1,9,228,25.3,1,6,6,0,0,0,26,640,24.6,44,14.5,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001556,동양중학교,3,사립,주간,N,,5,124,24.8,5,110,22,5,121,24.2,0,0,0,0,0,0,15,355,23.7,27,13.1,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시동작구,S010000427,동작고등학교,4,공립,주간,N,,9,232,25.8,9,248,27.6,9,254,28.2,3,13,4.3,0,0,0,30,747,24.9,58,12.9,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001557,동작중학교,3,공립,주간,N,,5,116,23.2,5,132,26.4,5,130,26,0,0,0,0,0,0,15,378,25.2,28,13.5,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001558,문창중학교,3,공립,주간,N,,5,129,25.8,5,122,24.4,5,124,24.8,1,2,2,0,0,0,16,377,23.6,32,11.8,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001562,사당중학교,3,공립,주간,N,,6,145,24.2,6,157,26.2,6,164,27.3,1,5,5,0,0,0,19,471,24.8,31,15.2,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001563,상도중학교,3,공립,주간,N,,5,123,24.6,6,153,25.5,6,141,23.5,0,0,0,0,0,0,17,417,24.5,31,13.5,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001564,상현중학교,3,공립,주간,N,,6,152,25.3,6,147,24.5,7,171,24.4,1,7,7,0,0,0,20,477,23.9,44,10.8,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시동작구,S010000588,서울공업고등학교,4,공립,주간,N,,13,260,20,13,238,18.3,13,219,16.8,3,18,6,0,0,0,42,735,17.5,106,6.9,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시동작구,S010000468,성남고등학교,4,사립,주간,N,,11,311,28.3,12,320,26.7,12,349,29.1,0,0,0,0,0,0,35,980,28,70,14,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001566,성남중학교,3,사립,주간,N,,7,166,23.7,6,141,23.5,7,184,26.3,0,0,0,0,0,0,20,491,24.6,38,12.9,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시동작구,S010000477,수도여자고등학교,4,공립,주간,N,,9,241,26.8,10,262,26.2,10,274,27.4,3,13,4.3,0,0,0,32,790,24.7,66,12,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시동작구,S010000482,숭의여자고등학교,4,사립,주간,N,,9,218,24.2,9,218,24.2,9,224,24.9,0,0,0,0,0,0,27,660,24.4,54,12.2,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010002352,숭의여자중학교,3,사립,주간,N,,6,144,24,6,148,24.7,6,142,23.7,0,0,0,0,0,0,18,434,24.1,33,13.2,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시동작구,S010000497,영등포고등학교,4,공립,주간,N,,6,152,25.3,7,158,22.6,8,190,23.8,3,12,4,0,0,0,24,512,21.3,50,10.2,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001571,영등포중학교,3,공립,주간,N,,3,67,22.3,4,75,18.8,4,77,19.3,2,7,3.5,0,0,0,13,226,17.4,28,8.1,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001573,장승중학교,3,공립,주간,N,,8,221,27.6,7,185,26.4,8,194,24.3,2,15,7.5,0,0,0,25,615,24.6,45,13.7,중등,임준호,,,
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시동작구,S010001575,중앙대학교사범대학부속중학교,3,사립,주간,N,,9,230,25.6,9,210,23.3,8,218,27.3,0,0,0,0,0,0,26,658,25.3,44,15,중등,임준호,,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000700,경원중학교,3,공립,주간,N,,11,333,30.3,11,339,30.8,12,369,30.8,1,6,6,0,0,0,35,1047,29.9,66,15.9,중등,임준호,,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010006334,내곡중학교,3,공립,주간,N,,7,172,24.6,6,133,22.2,7,158,22.6,1,6,6,0,0,0,21,469,22.3,42,11.2,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000421,동덕여자고등학교,4,사립,주간,N,,11,269,24.5,12,302,25.2,13,289,22.2,0,0,0,0,0,0,36,860,23.9,70,12.3,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000710,동덕여자중학교,3,사립,주간,N,,6,152,25.3,6,116,19.3,7,147,21,0,0,0,0,0,0,19,415,21.8,33,12.6,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000440,반포고등학교,4,공립,주간,N,,10,248,24.8,10,281,28.1,10,266,26.6,3,13,4.3,0,0,0,33,808,24.5,70,11.5,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000712,방배중학교,3,공립,주간,N,,8,267,33.4,9,263,29.2,7,186,26.6,1,7,7,0,0,0,25,723,28.9,51,14.2,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000452,상문고등학교,4,사립,주간,N,,14,399,28.5,14,431,30.8,14,414,29.6,0,0,0,0,0,0,42,1244,29.6,79,15.7,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000455,서문여자고등학교,4,사립,주간,N,,12,301,25.1,12,298,24.8,12,287,23.9,0,0,0,0,0,0,36,886,24.6,69,12.8,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000714,서문여자중학교,3,사립,주간,N,,8,203,25.4,8,187,23.4,8,223,27.9,0,0,0,0,0,0,24,613,25.5,44,13.9,중등,임준호,,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000715,서운중학교,3,공립,주간,N,,12,400,33.3,12,359,29.9,12,392,32.7,0,0,0,0,0,0,36,1151,32,65,17.7,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000456,서울고등학교,4,공립,주간,N,,14,396,28.3,14,430,30.7,14,405,28.9,3,11,3.7,0,0,0,45,1242,27.6,91,13.6,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000657,서울웹툰애니메이션고등학교,4,공립,주간,N,,5,100,20,5,90,18,0,0,0,0,0,0,0,0,0,10,190,19,30,6.3,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000716,서일중학교,3,공립,주간,N,,11,370,33.6,11,339,30.8,11,358,32.5,1,7,7,0,0,0,34,1074,31.6,58,18.5,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000463,서초고등학교,4,공립,주간,N,,10,254,25.4,10,284,28.4,10,278,27.8,3,15,5,0,0,0,33,831,25.2,69,12,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000717,서초중학교,3,공립,주간,N,,10,243,24.3,7,172,24.6,8,198,24.8,1,8,8,0,0,0,26,621,23.9,48,12.9,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000473,세화고등학교,4,사립,주간,N,,12,387,32.3,12,349,29.1,12,358,29.8,0,0,0,0,0,0,36,1094,30.4,74,14.8,고등,임준호,자율고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000474,세화여자고등학교,4,사립,주간,N,,12,390,32.5,12,363,30.3,12,352,29.3,0,0,0,0,0,0,36,1105,30.7,77,14.4,고등,임준호,자율고등학교,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000718,세화여자중학교,3,사립,주간,N,,9,214,23.8,8,179,22.4,9,261,29,0,0,0,0,0,0,26,654,25.2,49,13.3,중등,임준호,,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000722,신동중학교,3,공립,주간,N,,9,293,32.6,9,280,31.1,9,283,31.4,0,0,0,0,0,0,27,856,31.7,49,17.5,중등,임준호,,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000723,신반포중학교,3,공립,주간,N,,10,334,33.4,10,318,31.8,10,315,31.5,1,7,7,0,0,0,31,974,31.4,52,18.7,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000487,양재고등학교,4,공립,주간,N,,10,254,25.4,11,294,26.7,11,292,26.5,0,0,0,0,0,0,32,840,26.3,64,13.1,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시서초구,S010000491,언남고등학교,4,공립,주간,N,,8,198,24.8,8,230,28.8,8,212,26.5,2,8,4,0,0,0,26,648,24.9,52,12.5,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000725,언남중학교,3,공립,주간,N,,5,114,22.8,5,113,22.6,5,113,22.6,1,6,6,0,0,0,16,346,21.6,29,11.9,중등,임준호,,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000729,영동중학교,3,공립,주간,N,,13,337,25.9,13,364,28,12,333,27.8,2,9,4.5,0,0,0,40,1043,26.1,66,15.8,중등,임준호,,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000730,원촌중학교,3,공립,주간,N,,13,429,33,13,416,32,13,378,29.1,1,6,6,0,0,0,40,1229,30.7,69,17.8,중등,임준호,,,
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시서초구,S010000732,이수중학교,3,공립,주간,N,,8,217,27.1,7,200,28.6,6,166,27.7,0,0,0,0,0,0,21,583,27.8,44,13.3,중등,임준호,,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010002144,경수중학교,3,공립,주간,N,,4,78,19.5,3,75,25,4,80,20,2,11,5.5,0,0,0,13,244,18.8,22,11.1,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성동구,S010005209,경일고등학교,4,공립,주간,N,,5,77,15.4,5,98,19.6,5,141,28.2,3,7,2.3,0,0,0,18,323,17.9,40,8.1,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010005212,경일중학교,3,공립,주간,N,,3,61,20.3,3,65,21.7,3,72,24,0,0,0,0,0,0,9,198,22,22,9,중등,임준호,,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010002149,광희중학교,3,공립,주간,N,,10,248,24.8,10,256,25.6,10,248,24.8,2,11,5.5,0,0,0,32,763,23.8,54,14.1,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성동구,S010006381,금호고등학교,4,공립,주간,N,,5,104,20.8,6,130,21.7,6,134,22.3,3,11,3.7,0,0,0,20,379,19,43,8.8,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시성동구,S010006382,도선고등학교,4,공립,주간,N,,5,107,21.4,6,136,22.7,7,158,22.6,3,10,3.3,0,0,0,21,411,19.6,46,8.9,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010002152,동마중학교,3,공립,주간,N,,6,127,21.2,5,121,24.2,5,120,24,2,13,6.5,0,0,0,18,381,21.2,33,11.5,중등,임준호,,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010005240,마장중학교,3,공립,주간,N,,5,111,22.2,4,107,26.8,4,101,25.3,0,0,0,0,0,0,13,319,24.5,24,13.3,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성동구,S010000436,무학여자고등학교,4,공립,주간,N,,6,129,21.5,7,154,22,7,188,26.9,3,12,4,0,0,0,23,483,21,44,11,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010002154,무학중학교,3,공립,주간,N,,10,264,26.4,10,261,26.1,10,246,24.6,0,0,0,0,0,0,30,771,25.7,53,14.5,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성동구,S010000585,서울방송고등학교,4,공립,주간,N,,7,141,20.1,7,135,19.3,7,122,17.4,0,0,0,0,0,0,21,398,19,50,8,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시성동구,S010005523,성수고등학교,4,공립,주간,N,,6,145,24.2,6,149,24.8,7,168,24,1,4,4,0,0,0,20,466,23.3,46,10.1,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010002155,성수중학교,3,공립,주간,N,,3,51,17,3,47,15.7,3,57,19,0,0,0,0,0,0,9,155,17.2,22,7,중등,임준호,,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010002156,성원중학교,3,공립,주간,N,,3,51,17,3,47,15.7,3,47,15.7,1,5,5,0,0,0,10,150,15,23,6.5,중등,임준호,,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010002158,옥정중학교,3,공립,주간,N,,8,197,24.6,7,169,24.1,5,130,26,2,9,4.5,0,0,0,22,505,23,36,14,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성동구,S010000557,한양대학교사범대학부속고등학교,4,사립,주간,N,,11,368,33.5,11,329,29.9,10,305,30.5,0,0,0,0,0,0,32,1002,31.3,67,15,고등,임준호,자율고등학교,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010002161,한양대학교사범대학부속중학교,3,사립,주간,N,,7,144,20.6,7,142,20.3,7,142,20.3,0,0,0,0,0,0,21,428,20.4,34,12.6,중등,임준호,,,
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시성동구,S010002162,행당중학교,3,공립,주간,N,,3,62,20.7,3,78,26,3,71,23.7,0,0,0,0,0,0,9,211,23.4,23,9.2,중등,임준호,,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010005271,개운중학교,3,공립,주간,N,,8,214,26.8,9,251,27.9,9,233,25.9,0,0,0,0,0,0,26,698,26.8,51,13.7,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000377,경동고등학교,4,공립,주간,N,,6,140,23.3,6,150,25,7,179,25.6,3,5,1.7,0,0,0,22,474,21.5,48,9.9,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000386,계성고등학교,4,사립,주간,N,,10,285,28.5,10,302,30.2,10,293,29.3,3,17,5.7,0,0,0,33,897,27.2,66,13.6,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000387,고려대학교사범대학부속고등학교,4,사립,주간,N,,8,190,23.8,9,238,26.4,9,242,26.9,0,0,0,0,0,0,26,670,25.8,57,11.8,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002264,고려대학교사범대학부속중학교,3,사립,주간,N,,9,217,24.1,9,216,24,10,239,23.9,0,0,0,0,0,0,28,672,24,49,13.7,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000629,고명외식고등학교,4,사립,주간,N,,8,160,20,8,148,18.5,8,149,18.6,0,0,0,0,0,0,24,457,19,52,8.8,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002265,고명중학교,3,사립,주간,N,,5,146,29.2,5,140,28,5,134,26.8,0,0,0,0,0,0,15,420,28,27,15.6,중등,임준호,,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010005595,길음중학교,3,공립,주간,N,,10,304,30.4,10,313,31.3,10,286,28.6,1,7,7,0,0,0,31,910,29.4,63,14.4,중등,임준호,,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002266,남대문중학교,3,사립,주간,N,,7,168,24,7,149,21.3,7,157,22.4,0,0,0,0,0,0,21,474,22.6,39,12.2,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000572,대일외국어고등학교,4,사립,주간,N,,10,252,25.2,10,240,24,10,234,23.4,0,0,0,0,0,0,30,726,24.2,59,12.3,고등,송훈재,특수목적고등학교,,송훈재
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002267,동구여자중학교,3,사립,주간,N,,4,77,19.3,5,97,19.4,5,89,17.8,0,0,0,0,0,0,14,263,18.8,29,9.1,중등,임준호,,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002269,북악중학교,3,공립,주간,N,,4,97,24.3,5,107,21.4,4,104,26,2,9,4.5,0,0,0,15,317,21.1,30,10.6,중등,임준호,,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002270,삼선중학교,3,공립,주간,N,,5,121,24.2,3,75,25,5,130,26,2,13,6.5,0,0,0,15,339,22.6,30,11.3,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S000003561,서울대학교사범대학부설고등학교,4,국립,주간,N,,8,224,28,8,233,29.1,8,234,29.3,3,18,6,0,0,0,27,709,26.3,63,11.3,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S000003514,서울대학교사범대학부설중학교,3,국립,주간,N,,8,189,23.6,8,183,22.9,8,194,24.3,1,7,7,0,0,0,25,573,22.9,51,11.2,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000590,서울도시과학기술고등학교,4,공립,주간,N,,7,125,17.9,7,110,15.7,6,85,14.2,0,0,0,0,0,0,20,320,16,54,5.9,고등,송훈재,특수목적고등학교,,송훈재
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000605,서울동구고등학교,4,사립,주간,N,,7,140,20,7,133,19,7,117,16.7,0,0,0,0,0,0,21,390,18.6,43,9.1,고등,송훈재,특성화고등학교,특성화고등학교,송훈재
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000464,석관고등학교,4,공립,주간,N,,8,208,26,9,237,26.3,9,240,26.7,3,13,4.3,0,0,0,29,698,24.1,64,10.9,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002273,석관중학교,3,공립,주간,N,,8,180,22.5,8,177,22.1,7,156,22.3,2,13,6.5,0,0,0,25,526,21,43,12.2,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000471,성신여자고등학교,4,사립,주간,N,,7,168,24,7,147,21,9,192,21.3,0,0,0,0,0,0,23,507,22,48,10.6,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002274,성신여자중학교,3,사립,주간,N,,8,238,29.8,8,222,27.8,8,187,23.4,0,0,0,0,0,0,24,647,27,41,15.8,중등,임준호,,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010005612,숭곡중학교,3,공립,주간,N,,8,208,26,8,198,24.8,8,200,25,2,15,7.5,0,0,0,26,621,23.9,46,13.5,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000510,용문고등학교,4,사립,주간,N,,10,259,25.9,10,264,26.4,11,281,25.5,0,0,0,0,0,0,31,804,25.9,64,12.6,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002280,용문중학교,3,사립,주간,N,,3,44,14.7,4,60,15,4,54,13.5,0,0,0,0,0,0,11,158,14.4,22,7.2,중등,임준호,,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002281,월곡중학교,3,공립,주간,N,,7,168,24,6,136,22.7,6,169,28.2,2,12,6,0,0,0,21,485,23.1,37,13.1,중등,임준호,,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002283,장위중학교,3,공립,주간,N,,7,187,26.7,9,214,23.8,7,188,26.9,0,0,0,0,0,0,23,589,25.6,40,14.7,중등,임준호,,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002284,종암중학교,3,공립,주간,N,,6,136,22.7,6,163,27.2,6,138,23,2,10,5,0,0,0,20,447,22.4,43,10.4,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000556,한성여자고등학교,4,사립,주간,N,,7,168,24,7,155,22.1,9,194,21.6,0,0,0,0,0,0,23,517,22.5,49,10.6,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002286,한성여자중학교,3,사립,주간,N,,5,112,22.4,5,124,24.8,5,116,23.2,0,0,0,0,0,0,15,352,23.5,26,13.5,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시성북구,S010000563,홍익대학교사범대학부속고등학교,4,사립,주간,N,,5,73,14.6,5,92,18.4,5,87,17.4,0,0,0,0,0,0,15,252,16.8,32,7.9,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시성북구,S010002287,홍익대학교사범대학부속중학교,3,사립,주간,N,,4,75,18.8,5,83,16.6,5,84,16.8,0,0,0,0,0,0,14,242,17.3,25,9.7,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시송파구,S010000370,가락고등학교,4,공립,주간,N,,9,241,26.8,9,241,26.8,10,275,27.5,0,0,0,0,0,0,28,757,27,54,14,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시송파구,S010000856,가락중학교,3,공립,주간,N,,6,155,25.8,5,135,27,6,160,26.7,1,7,7,0,0,0,18,457,25.4,35,13.1,중등,임준호,,,
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시송파구,S010000857,가원중학교,3,공립,주간,N,,6,152,25.3,5,145,29,5,123,24.6,1,4,4,0,0,0,17,424,24.9,30,14.1,중등,임준호,,,
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시송파구,S010000859,거원중학교,3,공립,주간,N,,6,132,22,6,149,24.8,5,131,26.2,1,7,7,0,0,0,18,419,23.3,33,12.7,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시송파구,S010000636,덕수고등학교,4,공립,주간,N,,11,298,27.1,11,286,26,11,288,26.2,2,7,3.5,0,0,0,35,879,25.1,72,12.2,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시교육청,서울특별시송파구,S010005498,문정고등학교,4,공립,주간,N,,9,246,27.3,8,256,32,9,263,29.2,3,8,2.7,0,0,0,29,773,26.7,60,12.9,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시송파구,S010000865,문정중학교,3,공립,주간,N,,6,145,24.2,6,146,24.3,5,128,25.6,1,5,5,0,0,0,18,424,23.6,35,12.1,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시송파구,S010005524,문현고등학교,4,공립,주간,N,,7,186,26.6,7,181,25.9,8,223,27.9,3,13,4.3,0,0,0,25,603,24.1,58,10.4,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시송파구,S010005520,문현중학교,3,공립,주간,N,,6,157,26.2,7,184,26.3,7,177,25.3,2,10,5,0,0,0,22,528,24,40,13.2,중등,임준호,,,
서울특별시교육청,서울특별시교육청,서울특별시송파구,S010005182,방산고등학교,4,공립,주간,N,,10,272,27.2,10,259,25.9,10,282,28.2,3,15,5,0,0,0,33,828,25.1,63,13.1,고등,임준호,일반고등학교,,
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시송파구,S010000866,방산중학교,3,공립,주간,N,,5,120,24,6,160,26.7,6,148,24.7,1,3,3,0,0,0,18,431,23.9,36,12,중등,임준호,,,
